user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
3375,24.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,16126.422222222222,17936.18181818182,23,12,36,17,1,1,19,11,27,15,4
3376,22.0,1,3,3,2,2,1,2,2,0,1,11,11,10,17,22,34,13,43,98,66,37,27,6,9,16266.333333333334,30232.88888888889,9,26,5,17,1,0,4,7,7,22,2
3377,18.0,0,2,1,2,0,1,1,1,0,0,4,1,0,5,3,1,3,6,2,0,0,1,0,0,28392.285714285714,21389.766666666666,14,29,10,15,0,8,5,7,11,24,4
3378,24.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17372.0,27912.40625,4,31,2,20,0,1,2,9,4,25,4
3379,24.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39785.5,18440.363636363636,14,21,9,13,1,0,3,8,13,16,4
3380,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33310.88888888889,24551.37037037037,8,27,5,17,0,1,0,11,9,20,4
3381,24.0,1,0,1,1,2,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,14679.25,29686.533333333333,24,11,36,9,1,1,17,7,31,9,4
3382,17.0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,26230.4375,27149.9,15,20,9,13,1,0,6,5,14,15,4
3383,20.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,29326.636363636364,22678.5,21,14,13,9,1,0,7,4,19,10,4
3384,24.0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31666.333333333332,34863.94117647059,3,16,1,9,0,1,0,5,3,17,4
3385,24.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,5,3,1,2,1,0,0,30999.625,25524.571428571428,8,27,4,18,0,1,4,7,6,23,4
3386,24.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829.766666666666,26423.862068965518,13,22,27,18,1,1,13,11,16,24,4
3387,20.0,1,1,1,0,0,1,1,0,0,0,4,1,0,6,8,0,1,3,3,0,3,5,0,0,26865.933333333334,26652.190476190477,15,20,10,12,1,0,7,4,11,18,4
3388,21.0,1,0,2,1,0,0,1,0,0,0,0,0,1,2,4,0,0,1,7,1,1,6,0,0,29764.29411764706,24036.42105263158,17,18,9,13,1,0,5,6,14,15,4
3389,24.0,0,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22130.46153846154,38729.3,25,10,13,9,1,0,9,2,20,9,4
3390,36.0,1,3,2,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,2,1,0,2,0,0,26158.529411764706,27262.63157894737,16,19,10,12,0,1,4,7,16,13,4
3391,24.0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,5,0,0,3,1,0,1,3,0,0,18166.666666666668,19500.0,3,1,2,0,0,0,1,0,2,1,4
3392,21.0,1,2,2,0,0,0,1,0,0,0,2,2,0,3,0,0,3,2,2,1,0,4,0,0,20676.266666666666,16237.827586206897,19,16,24,21,1,1,11,13,22,18,4
3393,23.0,1,2,2,0,0,1,1,0,0,0,1,1,2,3,9,2,1,2,14,9,9,14,3,0,44313.71428571428,15558.772727272728,14,21,9,13,0,1,2,9,14,15,3
3394,25.0,0,3,3,2,2,1,2,2,0,1,6,7,6,10,13,7,13,44,98,67,37,27,6,9,22407.745098039217,23940.75,34,83,30,57,7,5,21,43,29,74,2
3395,18.0,1,3,3,0,0,0,0,1,0,0,0,0,1,2,1,0,2,2,3,0,0,4,0,1,15075.324324324325,24245.363636363636,20,15,30,15,2,0,15,9,24,16,4
3396,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13955.72,25314.0,10,25,19,20,1,1,11,8,17,22,4
3397,16.0,0,2,1,0,0,1,1,0,0,0,1,1,0,0,2,0,2,1,1,0,0,2,1,0,57999.666666666664,23899.575757575756,3,32,1,21,0,1,0,11,3,26,4
3398,21.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26208.347826086956,27684.076923076922,23,12,13,9,1,0,6,5,20,9,4
3399,21.0,0,1,1,0,1,0,2,1,0,0,5,3,1,9,8,1,4,9,6,1,2,5,1,0,26451.869565217392,27253.23076923077,23,12,14,8,0,1,6,5,18,11,4
3400,23.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,3,0,4,1,1,0,0,3,0,0,22264.884615384617,38379.8,26,9,16,6,0,1,8,3,21,8,4
3401,22.0,1,2,3,1,0,1,2,1,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,13187.46875,24784.666666666668,12,23,29,16,2,0,14,10,20,20,4
